kod_2018;namn_2018;kod_2014_troligast;namn_2014;typ;belagg;kalla
14805015;Västra Göteborg, Påvelund;14805014;Västra Göteborg, Påvelund;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805014 43.4 procent av 2014-distriktet, 14805011 29.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805014 (Västra Göteborg, Påvelund) täcker 61.1 procent av det nya distriktet, 54.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805021;Västra Göteborg, Långedrag;14805021;Västra Göteborg, Långedrag;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805021 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805021 (Västra Göteborg, Långedrag) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805031;Västra Göteborg, Hagen;14805031;Västra Göteborg, Hagen;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805031 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805031 (Västra Göteborg, Hagen) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805032;Västra Göteborg, Nya Varvet;14805032;Västra Göteborg, Nya Varvet;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805032 100.0 procent av 2014-distriktet, 14805041 1.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805032 (Västra Göteborg, Nya Varvet) täcker 99.6 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (99.6/100.0 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805033;Västra Göteborg, Tångudden;14805033;Västra Göteborg, Tångudden;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805033 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805033 (Västra Göteborg, Tångudden) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805041;Västra Göteborg, Ekebäck;14805042;Västra Göteborg, Grimmered;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 3 källa eller källor: 14805042 32.0 procent av 2014-distriktet, 14805041 24.9 procent av 2014-distriktet, 14805111 19.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805042 (Västra Göteborg, Grimmered) täcker 51.6 procent av det nya distriktet, 22.8 procent av det gamla ligger där, 4 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805042;Västra Göteborg, Grimmered;14805042;Västra Göteborg, Grimmered;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805042 68.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805042 (Västra Göteborg, Grimmered) täcker 100.0 procent av det nya distriktet, 77.2 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805043;Västra Göteborg, Kungsten;14805041;Västra Göteborg, Ekebäck;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805041 74.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805041 (Västra Göteborg, Ekebäck) täcker 100.0 procent av det nya distriktet, 78.5 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805051;Västra Göteborg, Brännö-Asperö;14805051;Västra Göteborg, Brännö-Asperö;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805051 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805051 (Västra Göteborg, Brännö-Asperö) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805052;Västra Göteborg, Donsö-Vrångö;14805052;Västra Göteborg, Donsö-Vrångö;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805052 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805052 (Västra Göteborg, Donsö-Vrångö) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805053;Västra Göteborg, Styrsö-Köpstadsö;14805053;Västra Göteborg, Styrsö-Köpstadsö;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805053 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805053 (Västra Göteborg, Styrsö-Köpstadsö) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805061;Västra Göteborg, Bratthammar;14805061;Västra Göteborg, Bratthammar;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805061 75.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805061 (Västra Göteborg, Bratthammar) täcker 100.0 procent av det nya distriktet, 77.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805071;Västra Göteborg, Guldringen m fl;14805071;Västra Göteborg, Beryllg.-Guldringen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805071 65.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805071 (Västra Göteborg, Beryllg.-Guldringen) täcker 100.0 procent av det nya distriktet, 45.4 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805072;Västra Göteborg, Tynnered, Norra;14805071;Västra Göteborg, Beryllg.-Guldringen;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805071 34.7 procent av 2014-distriktet, 14805061 16.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805071 (Västra Göteborg, Beryllg.-Guldringen) täcker 52.9 procent av det nya distriktet, 54.6 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805081;Västra Göteborg, Tynnered Södra;14805081;Västra Göteborg, Tynnered;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805081 28.4 procent av 2014-distriktet, 14805061 9.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805081 (Västra Göteborg, Tynnered) täcker 65.5 procent av det nya distriktet, 47.7 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805082;Västra Göteborg, Tynnered, Östra;14805081;Västra Göteborg, Tynnered;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805081 71.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805081 (Västra Göteborg, Tynnered) täcker 100.0 procent av det nya distriktet, 52.3 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805091;Askim-Frölunda-Högsbo, Kaverös, N;14805092;Askim-Frölunda-Högsbo, Kaverös, N;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805092 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805092 (Askim-Frölunda-Högsbo, Kaverös, N) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805092;Askim-Frölunda-Högsbo, Kaverös, S;14805093;Askim-Frölunda-Högsbo, Kaverös, S;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805093 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805093 (Askim-Frölunda-Högsbo, Kaverös, S) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805093;Askim-Frölunda-Högsbo, Kavås;14805091;Askim-Frölunda-Högsbo, Kavås;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805091 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805091 (Askim-Frölunda-Högsbo, Kavås) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805101;Askim-Frölunda-Högsbo, Flatås, S;14805101;Askim-Frölunda-Högsbo, Flatås, V;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805101 65.2 procent av 2014-distriktet, 14805161 17.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805101 (Askim-Frölunda-Högsbo, Flatås, V) täcker 85.8 procent av det nya distriktet, 31.4 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805102;Askim-Frölunda-Högsbo, Flatås, V;14805101;Askim-Frölunda-Högsbo, Flatås, V;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805101 34.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805101 (Askim-Frölunda-Högsbo, Flatås, V) täcker 100.0 procent av det nya distriktet, 68.6 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805103;Askim-Frölunda-Högsbo, Flatås, Ö;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805161 82.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805161 (Askim-Frölunda-Högsbo, Flatås, Ö) täcker 100.0 procent av det nya distriktet, 99.2 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (100.0/99.2 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805111 80.4 procent av 2014-distriktet, 14805112 12.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805111 (Askim-Frölunda-Högsbo, Högsbohöjd, N) täcker 76.1 procent av det nya distriktet, 73.0 procent av det gamla ligger där, 3 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805112 87.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805112 (Askim-Frölunda-Högsbo, Högsbohöjd, S) täcker 100.0 procent av det nya distriktet, 92.5 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805121;Askim-Frölunda-Högsbo, Högsbo;14805121;Askim-Frölunda-Högsbo, Högsbo;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805121 42.7 procent av 2014-distriktet, 14805123 26.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805121 (Askim-Frölunda-Högsbo, Högsbo) täcker 72.7 procent av det nya distriktet, 46.1 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805122;Askim-Frölunda-Högsbo, Högsbotorp, S;14805121;Askim-Frölunda-Högsbo, Högsbo;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805121 57.3 procent av 2014-distriktet, 14805122 23.9 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805121 (Askim-Frölunda-Högsbo, Högsbo) täcker 72.1 procent av det nya distriktet, 53.9 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805123;Askim-Frölunda-Högsbo, Högsbotorp, V;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805122 76.1 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805122 (Askim-Frölunda-Högsbo, Högsbotorp, V) täcker 100.0 procent av det nya distriktet, 79.4 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805124;Askim-Frölunda-Högsbo, Högsbotorp, Ö;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805123 62.0 procent av 2014-distriktet, 14805124 39.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805123 (Askim-Frölunda-Högsbo, Högsbotorp, Ö) täcker 62.4 procent av det nya distriktet, 61.6 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805125;Askim-Frölunda-Högsbo, Marklandsgat.;14805124;Askim-Frölunda-Högsbo, Marklandsg.;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805124 60.3 procent av 2014-distriktet, 14805123 11.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805124 (Askim-Frölunda-Högsbo, Marklandsg.) täcker 90.8 procent av det nya distriktet, 77.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805131;Askim-Frölunda-Högsbo, Spinetten;14805131;Askim-Frölunda-Högsbo, Spinetten;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805131 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805131 (Askim-Frölunda-Högsbo, Spinetten) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805132;Askim-Frölunda-Högsbo, Tofta;14805132;Askim-Frölunda-Högsbo, Tofta;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805132 91.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805132 (Askim-Frölunda-Högsbo, Tofta) täcker 100.0 procent av det nya distriktet, 99.3 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (100.0/99.3 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805141;Askim-Frölunda-Högsbo, Altplatsen;14805141;Askim-Frölunda-Högsbo, Ruddalen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805141 48.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805141 (Askim-Frölunda-Högsbo, Ruddalen) täcker 100.0 procent av det nya distriktet, 8.2 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805142;Askim-Frölunda-Högsbo, Ruddalen;14805141;Askim-Frölunda-Högsbo, Ruddalen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805141 51.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805141 (Askim-Frölunda-Högsbo, Ruddalen) täcker 100.0 procent av det nya distriktet, 86.4 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805151;Askim-Frölunda-Högsbo, Järnbrott, S;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805152 42.9 procent av 2014-distriktet, 14805151 33.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805151 (Askim-Frölunda-Högsbo, Järnbrott, V) täcker 52.6 procent av det nya distriktet, 43.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805152;Askim-Frölunda-Högsbo, Järnbrott, V;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805151 45.2 procent av 2014-distriktet, 14805132 8.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805151 (Askim-Frölunda-Högsbo, Järnbrott, V) täcker 97.4 procent av det nya distriktet, 35.9 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805153;Askim-Frölunda-Högsbo, Järnbrott, Ö;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805152 57.1 procent av 2014-distriktet, 14805151 21.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805152 (Askim-Frölunda-Högsbo, Järnbrott, Ö) täcker 66.9 procent av det nya distriktet, 51.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805171;Askim-Frölunda-Högsbo, Frölunda;14805171;Askim-Frölunda-Högsbo, Frölunda;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805171 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805171 (Askim-Frölunda-Högsbo, Frölunda) täcker 88.2 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent OBS geometrin ger bara 88.2/100.0 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805172;Askim-Frölunda-Högsbo, Frölunda Torg;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805172 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805172 (Askim-Frölunda-Högsbo, Frölunda Torg) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805173;Askim-Frölunda-Högsbo, Gånglåten;14805173;Askim-Frölunda-Högsbo, Gånglåten;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805173 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805173 (Askim-Frölunda-Högsbo, Gånglåten) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805174;Askim-Frölunda-Högsbo, Mandolingatan;14805174;Askim-Frölunda-Högsbo, Mandolingatan;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805174 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805174 (Askim-Frölunda-Högsbo, Mandolingatan) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805181;Västra Göteborg, Korsåsen;14805181;Västra Göteborg, Korsåsen;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805181 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805181 (Västra Göteborg, Korsåsen) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805182;Västra Göteborg, Ängås;14805182;Västra Göteborg, Ängås;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805182 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805182 (Västra Göteborg, Ängås) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805191;Västra Göteborg, Önnered, Västra;14805191;Västra Göteborg, Önnered, Västra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805191 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805191 (Västra Göteborg, Önnered, Västra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805192;Västra Göteborg, Önnered, Östra;14805192;Västra Göteborg, Önnered, Östra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805192 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805192 (Västra Göteborg, Önnered, Östra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805201;Västra Göteborg, Grevegården;14805201;Västra Göteborg, Grevegården;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805201 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805201 (Västra Göteborg, Grevegården) täcker 73.2 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent OBS geometrin ger bara 73.2/100.0 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805202;Västra Göteborg, Skattegården;14805202;Västra Göteborg, Skattegården;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805202 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805202 (Västra Göteborg, Skattegården) täcker 100.0 procent av det nya distriktet, 81.6 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin ger bara 100.0/81.6 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805211;Västra Göteborg, Näset, Norra;14805211;Västra Göteborg, Näset, Norra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805211 66.0 procent av 2014-distriktet, 14805212 15.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805211 (Västra Göteborg, Näset, Norra) täcker 92.1 procent av det nya distriktet, 80.9 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805212;Västra Göteborg, Näset, Södra;14805212;Västra Göteborg, Näset, Södra;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805212 76.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805212 (Västra Göteborg, Näset, Södra) täcker 100.0 procent av det nya distriktet, 91.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805213;Västra Göteborg, Välen;14805212;Västra Göteborg, Näset, Södra;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 3 källa eller källor: 14805213 31.6 procent av 2014-distriktet, 14805211 27.0 procent av 2014-distriktet, 14805212 7.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805212 (Västra Göteborg, Näset, Södra) täcker 52.4 procent av det nya distriktet, 6.8 procent av det gamla ligger där, 3 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805214;Västra Göteborg, Åkered;14805213;Västra Göteborg, Åkered;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14805213 68.4 procent av 2014-distriktet, 14805211 7.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805213 (Västra Göteborg, Åkered) täcker 90.0 procent av det nya distriktet, 90.2 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805221;Västra Göteborg, Opaltorget, Norra;14805221;Västra Göteborg, Opaltorget, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805221 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805221 (Västra Göteborg, Opaltorget, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805222;Västra Göteborg, Opaltorget, Södra;14805222;Västra Göteborg, Opaltorget, Södra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805222 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805222 (Västra Göteborg, Opaltorget, Södra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805231;Askim-Frölunda-Högsbo, Askim;14805231;Askim-Frölunda-Högsbo, Askim;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805231 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805231 (Askim-Frölunda-Högsbo, Askim) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14805232;Askim-Frölunda-Högsbo, Hovås, Norra;14805232;Askim-Frölunda-Högsbo, Hovås, Norra;identisk;vd-indelning-2018.skv = O (oforandrat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14805232 100.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14805232 (Askim-Frölunda-Högsbo, Hovås, Norra) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
