kod_2022;namn_2022;kod_2018_troligast;namn_2018;typ;belagg;kalla
14800817;Västra Hisingen, Länsmansgården V;14807023;Västra Hisingen, Länsmansgården, S;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807023 (Västra Hisingen, Länsmansgården, S) täcker 50.5 procent av det nya distriktet, 23.1 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800818;Västra Hisingen, Länsmansgården C;14807021;Västra Hisingen, Länsmansgården, C;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807021 (Västra Hisingen, Länsmansgården, C) täcker 95.8 procent av det nya distriktet, 94.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800819;Västra Hisingen, Länsmansgården N;14807022;Västra Hisingen, Länsmansgården, N;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807022 (Västra Hisingen, Länsmansgården, N) täcker 93.3 procent av det nya distriktet, 76.8 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800820;Västra Hisingen, Amhult-Arendal;14807051;Västra Hisingen, Amhult-Arendal;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807051, geometri 99.7/97.0 procent. geometri geo_overlap_2018_2022.csv: 14807051 (Västra Hisingen, Amhult-Arendal) täcker 99.7 procent av det nya distriktet, 97.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är inte 1:1, 14807051 täcker 99.7 procent av 2022-distriktet och 97.0 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800821;Västra Hisingen, Andalen;14807041;Västra Hisingen, Andalen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807041 (Västra Hisingen, Andalen) täcker 100.0 procent av det nya distriktet, 98.7 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (14807041 täcker 100.0 procent av 2022-distriktet, 98.7 procent av 2018-distriktet ligger där) trots att källan inte markerar distriktet som jämförbart;geometri + mappning_2018_2022.csv
14800822;Västra Hisingen, Hjuvik;14807043;Västra Hisingen, Hjuvik;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807043 (Västra Hisingen, Hjuvik) täcker 100.0 procent av det nya distriktet, 70.4 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800823;Västra Hisingen, Hällsvik;14807044;Västra Hisingen, Hällsvik;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807044, geometri 100.0/98.3 procent. geometri geo_overlap_2018_2022.csv: 14807044 (Västra Hisingen, Hällsvik) täcker 100.0 procent av det nya distriktet, 98.3 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800824;Västra Hisingen, Trånget;14807043;Västra Hisingen, Hjuvik;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807043 (Västra Hisingen, Hjuvik) täcker 66.0 procent av det nya distriktet, 29.3 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800825;Västra Hisingen, Tumlehed;14807056;Västra Hisingen, Tumlehed;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807056, geometri 98.5/94.2 procent. geometri geo_overlap_2018_2022.csv: 14807056 (Västra Hisingen, Tumlehed) täcker 98.5 procent av det nya distriktet, 94.2 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är inte 1:1, 14807056 täcker 98.5 procent av 2022-distriktet och 94.2 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800826;Västra Hisingen, Torslanda Röd;14807053;Västra Hisingen, Nolered;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807053 (Västra Hisingen, Nolered) täcker 84.6 procent av det nya distriktet, 50.2 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800827;Västra Hisingen, Gossbydal;14807042;Västra Hisingen, Gossbydal-Trånget;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807042 (Västra Hisingen, Gossbydal-Trånget) täcker 81.1 procent av det nya distriktet, 47.6 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800828;Västra Hisingen, Nolered;14807053;Västra Hisingen, Nolered;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807053 (Västra Hisingen, Nolered) täcker 83.1 procent av det nya distriktet, 40.8 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800829;Västra Hisingen, Torslanda Torg;14807055;Västra Hisingen, Torslanda Torg;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807055 (Västra Hisingen, Torslanda Torg) täcker 77.0 procent av det nya distriktet, 87.4 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800830;Västra Hisingen, Torslanda;14807054;Västra Hisingen, Torslanda;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807054 (Västra Hisingen, Torslanda) täcker 77.0 procent av det nya distriktet, 63.1 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800831;Västra Hisingen, Domarringen m fl;14807052;Västra Hisingen, Domarringen m fl;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807052 (Västra Hisingen, Domarringen m fl) täcker 79.7 procent av det nya distriktet, 64.4 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800832;Västra Hisingen, Änghagen;14807052;Västra Hisingen, Domarringen m fl;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807052 (Västra Hisingen, Domarringen m fl) täcker 42.7 procent av det nya distriktet, 25.8 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800833;Västra Hisingen, Älvegården;14807065;Västra Hisingen, Älvegården m fl;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807065 (Västra Hisingen, Älvegården m fl) täcker 81.6 procent av det nya distriktet, 79.3 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800834;Västra Hisingen, Lilleby;14807063;Västra Hisingen, Lilleby;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807063 (Västra Hisingen, Lilleby) täcker 100.0 procent av det nya distriktet, 96.1 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800835;Västra Hisingen, Kvisljungeby;14807062;Västra Hisingen, Kvisljungeby;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807062 (Västra Hisingen, Kvisljungeby) täcker 42.9 procent av det nya distriktet, 70.2 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800836;Västra Hisingen, Björlanda;14807061;Västra Hisingen, Björlanda;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14807061 (Västra Hisingen, Björlanda) täcker 96.9 procent av det nya distriktet, 90.4 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800837;Västra Hisingen, Nolvik;14807064;Västra Hisingen, Nolvik;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14807064, geometri 92.1/97.9 procent. geometri geo_overlap_2018_2022.csv: 14807064 (Västra Hisingen, Nolvik) täcker 92.1 procent av det nya distriktet, 97.9 procent av det gamla ligger där, 2 källor över 5 procent OBS geometrin är inte 1:1, 14807064 täcker 92.1 procent av 2022-distriktet och 97.9 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800901;Centrala Hisingen, Kärrdalen;14804041;Lundby, Kärrdalen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804041 (Lundby, Kärrdalen) täcker 96.9 procent av det nya distriktet, 80.3 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800902;Centrala Hisingen, Tolered Norra;14804042;Lundby, Tolered, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804042 (Lundby, Tolered, Norra) täcker 56.9 procent av det nya distriktet, 69.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800903;Centrala Hisingen, Slätta Damm;14804033;Lundby, Slätta Damm;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804033 (Lundby, Slätta Damm) täcker 52.2 procent av det nya distriktet, 94.1 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800904;Centrala Hisingen, Bjurslätt Norra;14804031;Lundby, Bjurslätt, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804031 (Lundby, Bjurslätt, Norra) täcker 74.4 procent av det nya distriktet, 94.2 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800905;Centrala Hisingen, Hildedal;14804032;Lundby, Hilldedal;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804032 (Lundby, Hilldedal) täcker 98.2 procent av det nya distriktet, 80.5 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800906;Centrala Hisingen, Tolered Södra;14804043;Lundby, Tolered, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804043 (Lundby, Tolered, Södra) täcker 79.4 procent av det nya distriktet, 92.7 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800907;Centrala Hisingen, Tolered Östra;14804021;Lundby, Bjurslätt, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804021 (Lundby, Bjurslätt, Södra) täcker 54.8 procent av det nya distriktet, 79.2 procent av det gamla ligger där, 5 källor över 5 procent;geometri + mappning_2018_2022.csv
14800908;Centrala Hisingen, Flunsås;14804022;Lundby, Flunsås;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804022 (Lundby, Flunsås) täcker 99.9 procent av det nya distriktet, 56.6 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800909;Centrala Hisingen, Wieselgrenspl.;14804027;Lundby, Wieselgrensplatsen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804027 (Lundby, Wieselgrensplatsen) täcker 74.4 procent av det nya distriktet, 35.8 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800910;Centrala Hisingen, Bjurslätt Södra;14804023;Lundby, Kvillebäcken, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804023 (Lundby, Kvillebäcken, Norra) täcker 48.4 procent av det nya distriktet, 32.1 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800911;Centrala Hisingen, Fyrklövern;14804021;Lundby, Bjurslätt, Södra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804021 (Lundby, Bjurslätt, Södra) täcker 99.9 procent av det nya distriktet, 14.6 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800912;Centrala Hisingen, Kvillebäcken N;14804023;Lundby, Kvillebäcken, Norra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804023 (Lundby, Kvillebäcken, Norra) täcker 100.0 procent av det nya distriktet, 67.9 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800913;Centrala Hisingen, Kvillebäcken S;14804024;Lundby, Kvillebäcken, Södra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804024 (Lundby, Kvillebäcken, Södra) täcker 100.0 procent av det nya distriktet, 72.6 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800914;Centrala Hisingen, Kvillebäcken Ö;14804025;Lundby, Kvillebäcken, Östra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804025 (Lundby, Kvillebäcken, Östra) täcker 77.7 procent av det nya distriktet, 81.4 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800915;Centrala Hisingen, Vågmästareplatsen;14804028;Lundby, Vågmästarplatsen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804028 (Lundby, Vågmästarplatsen) täcker 65.0 procent av det nya distriktet, 50.6 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800916;Centrala Hisingen, Backaplan;14804026;Lundby, Penselgatan m fl;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804026 (Lundby, Penselgatan m fl) täcker 92.5 procent av det nya distriktet, 39.4 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800917;Centrala Hisingen, Lundbyvassen;14804172;Lundby, Lundbyvassen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804172 (Lundby, Lundbyvassen) täcker 54.5 procent av det nya distriktet, 91.1 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800918;Centrala Hisingen, Porslinsfabriken;14804153;Lundby, Porslinsfabriken;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804153 (Lundby, Porslinsfabriken) täcker 56.6 procent av det nya distriktet, 90.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800919;Centrala Hisingen, Brämaregården S;14804152;Lundby, Brämaregården, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804152 (Lundby, Brämaregården, Södra) täcker 91.2 procent av det nya distriktet, 79.8 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800920;Centrala Hisingen, Kvillestaden;14804151;Lundby, Brämaregården, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804151 (Lundby, Brämaregården, Norra) täcker 75.4 procent av det nya distriktet, 59.7 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800921;Centrala Hisingen, Brämaregården N;14804156;Lundby, Rambergsstaden, Östra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804156 (Lundby, Rambergsstaden, Östra) täcker 57.0 procent av det nya distriktet, 35.8 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800922;Centrala Hisingen, Rambergsstaden Ö;14804156;Lundby, Rambergsstaden, Östra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804156 (Lundby, Rambergsstaden, Östra) täcker 95.9 procent av det nya distriktet, 47.0 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800923;Centrala Hisingen, Rambergsstaden N;14804154;Lundby, Rambergsstaden, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804154 (Lundby, Rambergsstaden, Norra) täcker 90.0 procent av det nya distriktet, 45.0 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800924;Centrala Hisingen, Rambergsvallen;14804154;Lundby, Rambergsstaden, Norra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804154 (Lundby, Rambergsstaden, Norra) täcker 73.5 procent av det nya distriktet, 50.6 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800925;Centrala Hisingen, Rambergsstaden S;14804155;Lundby, Rambergsstaden, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804155 (Lundby, Rambergsstaden, Södra) täcker 95.0 procent av det nya distriktet, 95.7 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800926;Centrala Hisingen, Kyrkbyn Norra;14804143;Lundby, Kyrkbyn;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804143 (Lundby, Kyrkbyn) täcker 57.1 procent av det nya distriktet, 66.4 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800927;Centrala Hisingen, Lundby Norra;14804144;Lundby, Lundby, Norra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804144 (Lundby, Lundby, Norra) täcker 99.9 procent av det nya distriktet, 63.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800928;Centrala Hisingen, Kyrkbyn Södra;14804143;Lundby, Kyrkbyn;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804143 (Lundby, Kyrkbyn) täcker 45.5 procent av det nya distriktet, 25.7 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14800929;Centrala Hisingen, Lundby Södra;14804145;Lundby, Lundby, Södra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804145 (Lundby, Lundby, Södra) täcker 93.2 procent av det nya distriktet, 83.5 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800930;Centrala Hisingen, Bräcke Norra;14804141;Lundby, Bräcke, Norra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804141 (Lundby, Bräcke, Norra) täcker 100.0 procent av det nya distriktet, 93.5 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800931;Centrala Hisingen, Bräcke Södra;14804142;Lundby, Bräcke, Södra;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804142, geometri 100.0/97.4 procent. geometri geo_overlap_2018_2022.csv: 14804142 (Lundby, Bräcke, Södra) täcker 100.0 procent av det nya distriktet, 97.4 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är inte 1:1, 14804142 täcker 100.0 procent av 2022-distriktet och 97.4 procent av 2018-distriktet ligger där;mappning_2018_2022.csv (Goteborgs stad) + geometri
14800932;Centrala Hisingen, Pölsebo-Bratterås;14804164;Lundby, Pölsebo-Bratterås;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804164 (Lundby, Pölsebo-Bratterås) täcker 97.3 procent av det nya distriktet, 94.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800933;Centrala Hisingen, Färjenäs;14804163;Lundby, Färjenäs;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804163 (Lundby, Färjenäs) täcker 96.5 procent av det nya distriktet, 98.2 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800934;Centrala Hisingen, Eriksberg Västra;14804161;Lundby, Eriksberg, Västra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804161 (Lundby, Eriksberg, Västra) täcker 99.4 procent av det nya distriktet, 84.4 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800935;Centrala Hisingen, Eriksberg Östra;14804162;Lundby, Eriksberg, Östra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804162 (Lundby, Eriksberg, Östra) täcker 89.8 procent av det nya distriktet, 78.2 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800936;Centrala Hisingen, Sörhallsberget S;14804166;Lundby, Södhallsberget;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804166 (Lundby, Södhallsberget) täcker 76.0 procent av det nya distriktet, 48.6 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800937;Centrala Hisingen, Sörhallsberget N;14804166;Lundby, Södhallsberget;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804166 (Lundby, Södhallsberget) täcker 84.2 procent av det nya distriktet, 50.1 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800938;Centrala Hisingen, Sannegården V;14804165;Lundby, Sannegården, Västra;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804165 (Lundby, Sannegården, Västra) täcker 89.0 procent av det nya distriktet, 63.9 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800939;Centrala Hisingen, Sannegården Ö;14804173;Lundby, Sannegården, Östra;delad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804173 (Lundby, Sannegården, Östra) täcker 99.9 procent av det nya distriktet, 55.4 procent av det gamla ligger där, 1 källor över 5 procent;geometri + mappning_2018_2022.csv
14800940;Centrala Hisingen, Lindholmen Södra;14804171;Lundby, Lindholmen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804171 (Lundby, Lindholmen) täcker 94.0 procent av det nya distriktet, 52.5 procent av det gamla ligger där, 2 källor över 5 procent;geometri + mappning_2018_2022.csv
14800941;Centrala Hisingen, Lindholmen Norra;14804172;Lundby, Lundbyvassen;omritad;ej markerad som jämförbar i kolumnen Jämförbart i Göteborgs stads fil (mappning_2018_2022.csv). geometri geo_overlap_2018_2022.csv: 14804172 (Lundby, Lundbyvassen) täcker 62.3 procent av det nya distriktet, 8.9 procent av det gamla ligger där, 3 källor över 5 procent;geometri + mappning_2018_2022.csv
14801001;Norra Hisingen, Rödbo;14804081;Norra Hisingen, Rödbo;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804081, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14804081 (Norra Hisingen, Rödbo) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801002;Norra Hisingen, Mysterna-Svankälla;14804076;Norra Hisingen, Mysterna-Svankälla;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804076, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14804076 (Norra Hisingen, Mysterna-Svankälla) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
14801003;Norra Hisingen, Gerrebacka-Ingebäck;14804071;Norra Hisingen, Gerrebacka-Ingebäck;identisk;Göteborgs stad jamforelser-2018-och-2022-valdistrikt-och-uppsamlingsdistrikt-v2.xlsx: kolumnen Jämförbart pekar på 2018-distrikt 14804071, geometri 100.0/100.0 procent. geometri geo_overlap_2018_2022.csv: 14804071 (Norra Hisingen, Gerrebacka-Ingebäck) täcker 100.0 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent;mappning_2018_2022.csv (Goteborgs stad) + geometri
