ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2022;kf;14800212;Östra Göteborg, Fjällbo;Göteborg;953;20;1;21;974;1249;77.98;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800213;Östra Göteborg, Utbynäs;Göteborg;807;10;1;11;818;1013;80.75;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800214;Östra Göteborg, Utby;Göteborg;933;8;0;8;941;1070;87.94;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800215;Östra Göteborg, Kamgatan m fl;Göteborg;977;12;0;12;989;1070;92.43;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800216;Östra Göteborg, Kviberg Östra;Göteborg;787;3;2;5;792;1120;70.71;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800217;Östra Göteborg, Kvibergsnäs;Göteborg;1207;11;0;12;1219;1499;81.32;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800218;Östra Göteborg, Bellevue Park;Göteborg;858;7;0;8;866;1140;75.96;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800219;Östra Göteborg, Bellevue;Göteborg;768;8;1;9;777;1067;72.82;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800220;Östra Göteborg, Gamlestaden Norra;Göteborg;805;14;1;16;821;1134;72.40;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800221;Östra Göteborg, Gamlestaden Södra;Göteborg;928;11;1;12;940;1343;69.99;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
