ar;val;kod;namn;summa_kategorier;rostberattigade_resultatfil;diff;kalla_fil
2014;rd;14801013;Majorna-Linné, Mariaplan;1306;1306;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801014;Majorna-Linné, Silverkällan;1448;1448;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801015;Majorna-Linné, Skytteskogen;1675;1675;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801016;Majorna-Linné, Svalebo;1259;1259;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801021;Majorna-Linné, Sandarne;1739;1739;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801031;Majorna-Linné, Godhem;1169;1169;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801032;Majorna-Linné, Gråberget;1585;1585;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801033;Majorna-Linné, Hängmattan;1480;1480;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801034;Majorna-Linné, Majorna;1616;1616;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801035;Majorna-Linné, Marieberg;1355;1355;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801036;Majorna-Linné, Slottsskogsgatan m fl;1649;1649;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801041;Majorna-Linné, Djurgårdsgatan m fl;1639;1639;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801042;Majorna-Linné, Gatenhielmska;1277;1277;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801043;Majorna-Linné, Karl Johans torg;1741;1741;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801044;Majorna-Linné, Söderlingska ängen;1378;1378;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801051;Majorna-Linné, Masthugget, Nedre;1308;1308;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801052;Majorna-Linné, Masthugget, Övre;1522;1522;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801053;Majorna-Linné, Masthuggstorget;1275;1275;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801054;Majorna-Linné, Oscar Fredrik;1335;1335;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801055;Majorna-Linné, Slottsskogen;1112;1112;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801056;Majorna-Linné, Stigberget;1476;1476;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801057;Majorna-Linné, Vegastaden;1251;1251;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801061;Majorna-Linné, Änggården;1185;1185;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801071;Majorna-Linné, Haga;1763;1763;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801072;Majorna-Linné, Skansberget;1580;1580;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801081;Majorna-Linné, Annedal;2070;2070;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801082;Majorna-Linné, Nilssonsberg;1816;1816;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801091;Majorna-Linné, Kommendantsängen;1282;1282;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801092;Majorna-Linné, Linné;1499;1499;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801093;Majorna-Linné, Linnéplatsen;1069;1069;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801094;Majorna-Linné, Långgatorna;1711;1711;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801095;Majorna-Linné, Olivedal;1682;1682;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801096;Majorna-Linné, Risåsen;1145;1145;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801097;Majorna-Linné, Sveaplan;1368;1368;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801101;Centrum, Framnäs;1525;1525;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801102;Centrum, Fredriksdal;1006;1006;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801103;Centrum, Fridkullagatan m fl;1461;1461;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801104;Centrum, Getebergsäng;1470;1470;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801105;Centrum, Kristinehöjd;1334;1334;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801106;Centrum, Krokslätt;1369;1369;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801107;Centrum, Mossen;1094;1094;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801108;Centrum, Olofshöjd;791;791;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801111;Centrum, Eklanda;1703;1703;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801112;Centrum, Johanneberg, Nedre;1934;1934;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801113;Centrum, Johanneberg, Södra;1475;1475;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801114;Centrum, Johanneberg, Övre;1566;1566;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801121;Centrum, Landala;1360;1360;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801122;Centrum, Landalabergen m fl;1504;1504;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801123;Centrum, Landalagången m fl;1134;1134;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801131;Centrum, Doktor Forselius gata m fl;1326;1326;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801132;Centrum, Guldheden vattentornet;1687;1687;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801133;Centrum, Guldheden, Centrala;1189;1189;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801134;Centrum, Guldheden, Norra;1436;1436;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801135;Centrum, Guldheden, Södra;1292;1292;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801136;Centrum, Landala Egnahem;1304;1304;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801141;Centrum, Lorensberg;1817;1817;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801151;Centrum, Valand;1179;1179;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801152;Centrum, Vasastaden, Norra;1511;1511;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801153;Centrum, Vasastaden, Södra;1711;1711;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801154;Centrum, Vasastaden, Östra;1491;1491;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801161;Centrum, Inom Vallgraven;1892;1892;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801162;Centrum, Nordstan-Otterhällan;1756;1756;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801171;Centrum, Friggagatan-Stampen;1440;1440;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801172;Centrum, Gullbergsvass-Svingeln;1674;1674;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801173;Centrum, Gårda, Norra;1110;1110;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801174;Centrum, Odinsgatan-Stampen;1619;1619;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801181;Centrum, Bohusgatan m fl;1451;1451;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801182;Centrum, Gårda, Södra;1183;1183;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801183;Centrum, Heden;1394;1394;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14801184;Centrum, Hedås;1203;1203;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802011;Örgryte-Härlanda, Gubbero;1219;1219;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802012;Örgryte-Härlanda, Olskroken;1327;1327;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802013;Örgryte-Härlanda, Redberget;1157;1157;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802014;Örgryte-Härlanda, Redbergsplatsen;1171;1171;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802021;Örgryte-Härlanda, Bagaregården;1031;1031;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802022;Örgryte-Härlanda, Ånäs;1167;1167;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802031;Örgryte-Härlanda, Redbergslid;1661;1661;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802032;Örgryte-Härlanda, Strömmensberg;1380;1380;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802041;Örgryte-Härlanda, Kallebäck, Västra;1241;1241;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802042;Örgryte-Härlanda, Kallebäck, Östra;1653;1653;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802051;Örgryte-Härlanda, Jakobsdal;1392;1392;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802052;Örgryte-Härlanda, Skår, Norra;1067;1067;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802053;Örgryte-Härlanda, Skår, Södra;1182;1182;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802061;Örgryte-Härlanda, Bö;982;982;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802062;Örgryte-Härlanda, Örgryte;971;971;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802071;Örgryte-Härlanda, Torp;1825;1825;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802081;Örgryte-Härlanda, Kärralund;1711;1711;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802082;Örgryte-Härlanda, Lunden, Gamla;1481;1481;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802083;Örgryte-Härlanda, Lunden, Nya;1810;1810;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802084;Örgryte-Härlanda, Nobelplatsen;1396;1396;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802085;Örgryte-Härlanda, Sankt Pauli;1688;1688;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802086;Örgryte-Härlanda, Överås;1748;1748;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802091;Örgryte-Härlanda, Härlanda;1256;1256;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802101;Örgryte-Härlanda, Kålltorp, Norra;1275;1275;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802102;Örgryte-Härlanda, Kålltorp, Södra;1209;1209;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802103;Örgryte-Härlanda, Kålltorp, Västra;1053;1053;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802104;Örgryte-Härlanda, Kålltorp, Östra;1073;1073;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802105;Örgryte-Härlanda, Munkebäck, Norra;1145;1145;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802106;Örgryte-Härlanda, Munkebäck, Södra;1287;1287;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802111;Örgryte-Härlanda, Fräntorp;1109;1109;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802112;Örgryte-Härlanda, Torpa;1911;1911;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802121;Örgryte-Härlanda, Björkekärr, Norra;892;892;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802122;Örgryte-Härlanda, Björkekärr, Södra;1387;1387;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802123;Örgryte-Härlanda, Björkekärr, Västra;1235;1235;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802124;Örgryte-Härlanda, Björkekärr, Östra;1219;1219;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14802125;Örgryte-Härlanda, Robertshöjd m fl;1561;1561;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803011;Östra Göteborg, Bellevue;1285;1285;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803012;Östra Göteborg, Gamlestaden;1274;1274;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803013;Östra Göteborg, Kviberg, Västra;1549;1549;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803014;Östra Göteborg, Kviberg, Östra;1139;1139;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803015;Östra Göteborg, Nylöse;1447;1447;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803021;Östra Göteborg, Fjällbo;1526;1526;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803022;Östra Göteborg, Utby;1444;1444;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803023;Östra Göteborg, Utbynäs;1091;1091;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803031;Östra Göteborg, Gregorianska g. m fl;1392;1392;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803032;Östra Göteborg, Kortedala Centrum;1385;1385;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803033;Östra Göteborg, Kortedala, Södra;1248;1248;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803034;Östra Göteborg, Kortedala, Västra;1354;1354;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803035;Östra Göteborg, Kortedala, Östra;1473;1473;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803041;Östra Göteborg, Adventsparken;1387;1387;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803042;Östra Göteborg, Kortedala, Norra;1588;1588;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803043;Östra Göteborg, Månadsgatorna m fl;1442;1442;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803051;Östra Göteborg, Bergsjön, Norra;1023;1023;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803052;Östra Göteborg, Gärdsmosse;1152;1152;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803053;Östra Göteborg, Gärdsås;987;987;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803054;Östra Göteborg, Siriusgatan;1475;1475;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803061;Östra Göteborg, Bergsjön, Södra;1371;1371;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803062;Östra Göteborg, Bergsjön, Östra;1252;1252;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803063;Östra Göteborg, Komettorget;1358;1358;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14803064;Östra Göteborg, Rymdtorget;813;813;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804021;Lundby, Bjurslätt;1736;1736;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804022;Lundby, Flunsås;1467;1467;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804023;Lundby, Kvillebäcken, Norra;1411;1411;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804024;Lundby, Kvillebäcken, Södra;1405;1405;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804025;Lundby, Kvillebäcken, Östra;989;989;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804026;Lundby, Wieselgrensplatsen;1160;1160;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804031;Lundby, Hilldedal;1241;1241;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804032;Lundby, Slätta Damm;1728;1728;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804041;Lundby, Kärrdalen;1361;1361;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804042;Lundby, Tolered, Norra;1148;1148;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804043;Lundby, Tolered, Södra;1132;1132;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804051;Norra Hisingen, Glöstorp;1205;1205;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804052;Norra Hisingen, Gunnestorp;1556;1556;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804053;Norra Hisingen, Norumshöjd;1360;1360;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804054;Norra Hisingen, Tuve;1553;1553;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804055;Norra Hisingen, Tången;1236;1236;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804061;Norra Hisingen, Säve;1655;1655;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804071;Norra Hisingen, Gerrebacka-Ingebäck;1385;1385;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804072;Norra Hisingen, Kärra, Norra;1115;1115;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804073;Norra Hisingen, Kärra, Södra;1284;1284;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804074;Norra Hisingen, Kärra, Västra;1211;1211;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804075;Norra Hisingen, Kärra, Östra;1313;1313;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804076;Norra Hisingen, Mysterna-Svankälla;1337;1337;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804081;Norra Hisingen, Rödbo;700;700;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804091;Norra Hisingen, Skogome-Sankt Jörgen;1873;1873;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804101;Norra Hisingen, Aröd;1646;1646;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804102;Norra Hisingen, Backa-Tingstad;1636;1636;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804103;Norra Hisingen, Brunnsbo;1581;1581;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804121;Norra Hisingen, Backa;1485;1485;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804122;Norra Hisingen, Backa Röd;1203;1203;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804123;Norra Hisingen, Bällskär;1607;1607;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804124;Norra Hisingen, Wadköpingsgatan;1290;1290;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804131;Norra Hisingen, Backadalen;1360;1360;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804132;Norra Hisingen, Bäckebol;965;965;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804133;Norra Hisingen, Selma Lagerlöfs torg;1074;1074;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804134;Norra Hisingen, Skälltorp;1614;1614;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804135;Norra Hisingen, Åketorp;1611;1611;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804141;Lundby, Bräcke, Norra;1305;1305;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804142;Lundby, Bräcke, Södra;1133;1133;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804143;Lundby, Kyrkbyn;1337;1337;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804144;Lundby, Lundby, Norra;1158;1158;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804145;Lundby, Lundby, Södra;1062;1062;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804151;Lundby, Brämaregården, Norra;1224;1224;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804152;Lundby, Brämaregården, Östra;1336;1336;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804153;Lundby, Brämaregården-Rambergsstaden;1412;1412;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804154;Lundby, Porslinsfabriken;1241;1241;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804155;Lundby, Rambergsstaden, Norra;1206;1206;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804156;Lundby, Rambergsstaden, Västra;1225;1225;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804161;Lundby, Eriksberg Sjöporten;1430;1430;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804162;Lundby, Eriksberg, Västra;1106;1106;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804163;Lundby, Eriksberg, Östra;1265;1265;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804164;Lundby, Pölsebo-Bratterås;1343;1343;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804165;Lundby, Sannegården;1399;1399;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804171;Lundby, Lindholmen;1548;1548;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14804172;Lundby, Lundbyvassen;1261;1261;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805011;Västra Göteborg, Björnekulla;1443;1443;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805012;Västra Göteborg, Fiskebäck, Norra;1404;1404;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805013;Västra Göteborg, Fiskebäck, Södra;1131;1131;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805014;Västra Göteborg, Påvelund;1595;1595;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805021;Västra Göteborg, Långedrag;1509;1509;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805031;Västra Göteborg, Hagen;1526;1526;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805032;Västra Göteborg, Nya Varvet;1496;1496;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805033;Västra Göteborg, Tångudden;1326;1326;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805041;Västra Göteborg, Ekebäck;1424;1424;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805042;Västra Göteborg, Grimmered;1666;1666;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805051;Västra Göteborg, Brännö-Asperö;992;992;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805052;Västra Göteborg, Donsö-Vrångö;1351;1351;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805053;Västra Göteborg, Styrsö-Köpstadsö;1135;1135;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805061;Västra Göteborg, Bratthammar;1990;1990;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805071;Västra Göteborg, Beryllg.-Guldringen;1820;1820;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805081;Västra Göteborg, Tynnered;1948;1948;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805091;Askim-Frölunda-Högsbo, Kavås;1198;1198;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805092;Askim-Frölunda-Högsbo, Kaverös, N;1149;1149;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805093;Askim-Frölunda-Högsbo, Kaverös, S;1129;1129;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805101;Askim-Frölunda-Högsbo, Flatås, V;1519;1519;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805111;Askim-Frölunda-Högsbo, Högsbohöjd, N;1290;1290;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805112;Askim-Frölunda-Högsbo, Högsbohöjd, S;1464;1464;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805121;Askim-Frölunda-Högsbo, Högsbo;1420;1420;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805122;Askim-Frölunda-Högsbo, Högsbotorp, V;1425;1425;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805123;Askim-Frölunda-Högsbo, Högsbotorp, Ö;1351;1351;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805124;Askim-Frölunda-Högsbo, Marklandsg.;1544;1544;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805131;Askim-Frölunda-Högsbo, Spinetten;914;914;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805132;Askim-Frölunda-Högsbo, Tofta;1328;1328;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805141;Askim-Frölunda-Högsbo, Ruddalen;1848;1848;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805151;Askim-Frölunda-Högsbo, Järnbrott, V;1769;1769;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805152;Askim-Frölunda-Högsbo, Järnbrott, Ö;1350;1350;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805161;Askim-Frölunda-Högsbo, Flatås, Ö;1243;1243;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805171;Askim-Frölunda-Högsbo, Frölunda;867;867;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805172;Askim-Frölunda-Högsbo, Frölunda Torg;1266;1266;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805173;Askim-Frölunda-Högsbo, Gånglåten;972;972;0;2014_riksdagsval_per_valdistrikt.xls
2014;rd;14805174;Askim-Frölunda-Högsbo, Mandolingatan;1043;1043;0;2014_riksdagsval_per_valdistrikt.xls
