ar;val;niva;parti;roster;andel;giltiga;rostande;rostberattigade;valdeltagande;antal_distrikt;metod
2010;rf;riket;FI;13379;0.23;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;HANDSKRIVNA;5890;0.1;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;K;4298;0.07;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;KBABO;1085;0.02;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;KD;295093;5.07;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;KIRP;1310;0.02;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;L;435398;7.48;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;M;1588170;27.29;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;MP;398782;6.85;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;NBP;1;0.0;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;ND;987;0.02;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;NS;26321;0.45;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;PP;17817;0.31;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;RHV;915;0.02;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;RS;4170;0.07;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;RSO;1440;0.02;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;S;1922953;33.04;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;S-V;366;0.01;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SAMV;1740;0.03;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SD;266307;4.58;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SJPG;10093;0.17;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SJUK;1626;0.03;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SJVP;11662;0.2;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SJVU;4655;0.08;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SJVV;11147;0.19;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SKÅ;3144;0.05;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SPI;19881;0.34;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SPVG;44638;0.77;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SUMMA_ÖVRIGA;200664;3.45;5819754;5934719;7322501;81.05;;"ur aggregat_2010_rf.csv, niva riket; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2010;rf;riket;SVKP;121;0.0;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;SVP;167;0.0;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;USP;499;0.01;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;V;335888;5.77;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2010;rf;riket;VL;20259;0.35;5819754;5934719;7322501;81.05;;ur aggregat_2010_rf.csv, niva riket
2014;kf;goteborg;0450;9;0.0;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;0470;5;0.0;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;1016;205;0.06;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;1124;315;0.09;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;1130;6070;1.82;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;1203;165;0.05;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;1241;9;0.0;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;C;8550;2.56;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;DJUP;784;0.23;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;ENH;532;0.16;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;FI;13226;3.96;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;HANDSKRIVNA;241;0.07;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;K;1862;0.56;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;KD;13183;3.95;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;KRVP;294;0.09;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;L;27116;8.12;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;M;74538;22.33;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;MP;35591;10.66;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;PP;1626;0.49;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;RS;886;0.27;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;S;74720;22.39;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;SD;23431;7.02;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;SOC.P;701;0.21;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;SPVG;388;0.12;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;SUMMA_ÖVRIGA;30047;9.0;333790;336884;425380;79.2;;"ur aggregat_2014_kf.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;kf;goteborg;SVP;229;0.07;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;TOP;1278;0.38;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;V;31526;9.44;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;goteborg;VÄGV;16310;4.89;333790;336884;425380;79.2;;ur aggregat_2014_kf.csv, niva goteborg
2014;kf;majorna;1016;18;0.09;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;1124;29;0.14;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;1130;458;2.17;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;1203;9;0.04;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;C;434;2.06;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;DJUP;57;0.27;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;ENH;55;0.26;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;FI;2124;10.08;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;HANDSKRIVNA;22;0.1;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;K;305;1.45;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;KD;447;2.12;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;KRVP;7;0.03;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;L;1238;5.88;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;M;2435;11.56;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;MP;3586;17.03;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;PP;112;0.53;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;RS;15;0.07;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;S;3355;15.93;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;SD;1137;5.4;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;SOC.P;34;0.16;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;SPVG;10;0.05;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;SUMMA_ÖVRIGA;1556;7.39;21063;21264;25835;82.31;17;"areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2014;kf;majorna;SVP;14;0.07;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;TOP;1;0.0;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;V;4446;21.11;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;majorna;VÄGV;715;3.39;21063;21264;25835;82.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2014.csv
2014;kf;riket;(OP);185;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;0339;24;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;0450;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;0470;5;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;0555;3157;0.05;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1016;205;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1054;5;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1108;64;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1124;315;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1127;21;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1130;6070;0.1;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1155;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1156;31;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1161;599;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1183;157;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1188;36;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1191;24;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1192;251;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1193;8;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1203;165;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1224;32;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1225;4;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1227;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1228;10;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1240;67;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1241;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1244;2;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1245;8;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1246;1;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1247;5;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1248;1;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1249;4;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1253;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1254;1;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1255;1;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1259;15;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1262;58;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;1263;13;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ADK;1251;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;AFR;506;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;AIL;921;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ALTBR;770;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ALTER;670;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ALV;1105;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;AR P;2177;0.03;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BAP;693;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BEP;964;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BJP;2143;0.03;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BOA;618;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BOLLP;2611;0.04;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BOP;567;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BOV;1228;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BP;899;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BUSP;635;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BYP;780;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;BÅP;585;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;C;489381;7.85;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;DHA;486;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;DID;72;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;DIR;163;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;DJUP;3834;0.06;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;DKL;724;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;DP;2476;0.04;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;E-AP;14;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;ENH;835;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;EP;3157;0.05;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FAP;1411;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FAV;30;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FFS;25;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FHT;264;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FI;76646;1.23;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FIA;636;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FIL;182;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FJK;473;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FL;303;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FNO;115;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FOV;1389;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FPAR;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FPO;589;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FR;437;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRAK;219;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRAMP;15;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRAMS;72;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRAP;65;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRAPA;25;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRED;71;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRMP;9;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRPA;60;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRPAR;5;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FRSP;7;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FSPV;7;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FSTEG;361;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FTID;167;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FÖL;997;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;FÖNYL;4834;0.08;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;GL;411;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;GPS;168;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;GÖF;1395;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HANDSKRIVNA;13914;0.22;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HEL;1285;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HIT;11;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HOP;840;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HP;1562;0.03;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HS;1144;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HÄP;221;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;HÄRJP;457;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;K;6369;0.1;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KAP;716;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KB;469;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KBABO;2312;0.04;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KBO;20;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KD;248070;3.98;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KF;1035;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KIM;248;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KIRP;337;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KL;288;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KLIP;5;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KNEG;505;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KNU;1274;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KOMBÄ;130;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KOMM.;1;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KOMMU;487;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KOMP;945;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KOMV;607;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KONS;1366;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KOSA;1284;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KP;322;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KRVP;1242;0.02;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KV;817;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KVP;281;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KVS;505;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KVÄL;577;0.01;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
2014;kf;riket;KXP;278;0.0;6235010;6315390;7623678;82.84;;ur aggregat_2014_kf.csv, niva riket
